[Optimizer: SGD, Hidden-size: 150, Embedding-size: 250, Learning-rate: 0.1]
[Epoch: 1, PPL: 633.6068, Best PPL: 633.6068]
[Epoch: 90, PPL: 192.4022, Best PPL: 192.4022]
[Epoch: 91, PPL: 192.5207, Best PPL: 192.4022]
[Epoch: 92, PPL: 191.9466, Best PPL: 191.9466]
[Epoch: 93, PPL: 191.5462, Best PPL: 191.5462]
[Epoch: 94, PPL: 191.2328, Best PPL: 191.2328]
[Epoch: 95, PPL: 190.8874, Best PPL: 190.8874]
[Epoch: 96, PPL: 190.4297, Best PPL: 190.4297]
[Epoch: 97, PPL: 189.8703, Best PPL: 189.8703]
[Epoch: 98, PPL: 189.8922, Best PPL: 189.8703]
[Epoch: 99, PPL: 189.3580, Best PPL: 189.3580]
[Final PPL: 180.7629]
