[Optimizer: SGD, Hidden-size: 150, Embedding-size: 300, Learning-rate: 0.1]
[Epoch: 1, PPL: 630.2149, Best PPL: 630.2149]
[Epoch: 81, PPL: 193.5151, Best PPL: 192.5298]
[Epoch: 82, PPL: 191.8466, Best PPL: 191.8466]
[Epoch: 83, PPL: 191.4549, Best PPL: 191.4549]
[Epoch: 84, PPL: 193.3403, Best PPL: 191.4549]
[Epoch: 85, PPL: 190.4236, Best PPL: 190.4236]
[Epoch: 86, PPL: 189.9721, Best PPL: 189.9721]
[Epoch: 87, PPL: 189.8316, Best PPL: 189.8316]
[Epoch: 88, PPL: 190.4324, Best PPL: 189.8316]
[Epoch: 89, PPL: 188.8569, Best PPL: 188.8569]
[Epoch: 90, PPL: 188.7943, Best PPL: 188.7943]
[Epoch: 91, PPL: 189.2306, Best PPL: 188.7943]
[Epoch: 92, PPL: 188.4847, Best PPL: 188.4847]
[Epoch: 93, PPL: 187.9186, Best PPL: 187.9186]
[Epoch: 94, PPL: 188.1776, Best PPL: 187.9186]
[Epoch: 95, PPL: 187.8138, Best PPL: 187.8138]
[Epoch: 96, PPL: 186.6720, Best PPL: 186.6720]
[Epoch: 97, PPL: 186.1331, Best PPL: 186.1331]
[Epoch: 98, PPL: 185.9624, Best PPL: 185.9624]
[Epoch: 99, PPL: 185.9430, Best PPL: 185.9430]
[Final PPL: 177.8877]
