[Optimizer: SGD, Hidden-size: 200, Embedding-size: 350, Learning-rate: 0.1]
[Epoch: 1, PPL: 593.0896, Best PPL: 593.0896]
[Epoch: 42, PPL: 200.2471, Best PPL: 200.2471]
[Epoch: 43, PPL: 199.8416, Best PPL: 199.8416]
[Epoch: 44, PPL: 197.7605, Best PPL: 197.7605]
[Epoch: 45, PPL: 202.3410, Best PPL: 197.7605]
[Epoch: 46, PPL: 198.3718, Best PPL: 197.7605]
[Epoch: 47, PPL: 195.3064, Best PPL: 195.3064]
[Epoch: 48, PPL: 196.8777, Best PPL: 195.3064]
[Epoch: 49, PPL: 194.2935, Best PPL: 194.2935]
[Epoch: 50, PPL: 193.6575, Best PPL: 193.6575]
[Epoch: 51, PPL: 191.1936, Best PPL: 191.1936]
[Epoch: 52, PPL: 190.7110, Best PPL: 190.7110]
[Epoch: 53, PPL: 189.3302, Best PPL: 189.3302]
[Epoch: 54, PPL: 188.6097, Best PPL: 188.6097]
[Epoch: 55, PPL: 187.7118, Best PPL: 187.7118]
[Epoch: 56, PPL: 188.7304, Best PPL: 187.7118]
[Epoch: 57, PPL: 186.6720, Best PPL: 186.6720]
[Epoch: 58, PPL: 185.8540, Best PPL: 185.8540]
[Epoch: 59, PPL: 190.0730, Best PPL: 185.8540]
[Epoch: 60, PPL: 186.3146, Best PPL: 185.8540]
[Epoch: 61, PPL: 184.2574, Best PPL: 184.2574]
[Epoch: 62, PPL: 187.4519, Best PPL: 184.2574]
[Epoch: 63, PPL: 183.6332, Best PPL: 183.6332]
[Epoch: 64, PPL: 184.0163, Best PPL: 183.6332]
[Epoch: 65, PPL: 182.5455, Best PPL: 182.5455]
[Epoch: 66, PPL: 181.7611, Best PPL: 181.7611]
[Epoch: 67, PPL: 181.7990, Best PPL: 181.7611]
[Epoch: 68, PPL: 180.7039, Best PPL: 180.7039]
[Epoch: 69, PPL: 179.8362, Best PPL: 179.8362]
[Epoch: 70, PPL: 179.8442, Best PPL: 179.8362]
[Epoch: 71, PPL: 179.9583, Best PPL: 179.8362]
[Epoch: 72, PPL: 179.2999, Best PPL: 179.2999]
[Epoch: 73, PPL: 178.1563, Best PPL: 178.1563]
[Epoch: 74, PPL: 178.1137, Best PPL: 178.1137]
[Epoch: 75, PPL: 177.9325, Best PPL: 177.9325]
[Epoch: 76, PPL: 177.9646, Best PPL: 177.9325]
[Epoch: 77, PPL: 178.7789, Best PPL: 177.9325]
[Epoch: 78, PPL: 177.5810, Best PPL: 177.5810]
[Epoch: 79, PPL: 176.3090, Best PPL: 176.3090]
[Epoch: 80, PPL: 176.3223, Best PPL: 176.3090]
[Epoch: 81, PPL: 178.0204, Best PPL: 176.3090]
[Epoch: 82, PPL: 175.1702, Best PPL: 175.1702]
[Epoch: 83, PPL: 176.1330, Best PPL: 175.1702]
[Epoch: 84, PPL: 174.9982, Best PPL: 174.9982]
[Epoch: 85, PPL: 175.0854, Best PPL: 174.9982]
[Epoch: 86, PPL: 174.0870, Best PPL: 174.0870]
[Epoch: 87, PPL: 174.5144, Best PPL: 174.0870]
[Epoch: 88, PPL: 174.1239, Best PPL: 174.0870]
[Epoch: 89, PPL: 173.4686, Best PPL: 173.4686]
[Epoch: 90, PPL: 173.0667, Best PPL: 173.0667]
[Epoch: 91, PPL: 173.8335, Best PPL: 173.0667]
[Epoch: 92, PPL: 173.0658, Best PPL: 173.0658]
[Epoch: 93, PPL: 172.3160, Best PPL: 172.3160]
[Epoch: 94, PPL: 172.4897, Best PPL: 172.3160]
[Epoch: 95, PPL: 171.5395, Best PPL: 171.5395]
[Epoch: 96, PPL: 171.5404, Best PPL: 171.5395]
[Epoch: 97, PPL: 171.7712, Best PPL: 171.5395]
[Epoch: 98, PPL: 171.4763, Best PPL: 171.4763]
[Epoch: 99, PPL: 170.8731, Best PPL: 170.8731]
[Final PPL: 162.7989]
